Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032871,Conductas antisociales en grado de tentativa registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo a negocio (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032872,Conductas antisociales en grado de tentativa registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a trata de personas (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032873,Conductas antisociales en grado de tentativa registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo de autopartes (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032874,Conductas antisociales en grado de tentativa registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo en transporte público individual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032875,Conductas antisociales en grado de tentativa registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a otros delitos que atentan contra la libertad personal (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032876,Conductas antisociales en grado de tentativa registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a despojo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032877,Conductas antisociales en grado de tentativa registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a otros delitos contra la sociedad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032878,Conductas antisociales en grado de tentativa registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a fraude (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032879,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a incesto (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032880,Conductas antisociales en grado de tentativa registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a lesiones (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032881,Conductas antisociales en grado de tentativa registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a privación de la libertad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032882,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como violencia de género en todas sus modalidades distinta a la violencia familiar (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032883,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo a transeúnte en espacio abierto al público (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032884,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo a transportista (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032885,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como secuestro exprés (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032886,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo en transporte público individual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032887,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como extorsión (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032888,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo en transporte individual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032889,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros robos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032890,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como hostigamiento sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032891,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como abuso de confianza (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032892,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como incumplimiento de obligaciones de asistencia familiar (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032893,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos contra el patrimonio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032894,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como falsificación (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032895,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como delitos contra el medio ambiente y equilibrio ecológico (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032896,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo de maquinaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032897,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como hostigamiento sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032898,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como falsificación (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032899,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como amenazas (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032900,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como lesiones (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032901,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como otros delitos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032902,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos que atentan contra la libertad personal (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032903,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como corrupción de menores (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032904,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como delitos no especificados (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032905,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo a transeúnte en espacio abierto al público (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032906,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo en transporte individual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032907,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo a institución bancaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032908,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos contra la sociedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032909,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como trata de personas (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032910,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo de vehículo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032911,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como evasión de presos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032912,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como abuso de confianza (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032913,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo a institución bancaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032914,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo de vehículo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032915,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como falsificación (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032916,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como violación equiparada (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032917,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como violación simple (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032918,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como feminicidio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032919,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como acoso sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032920,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como violación simple (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032921,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como tráfico de menores (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032922,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo a casa habitación (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032923,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como acoso sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032924,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo de autopartes (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032925,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como abuso de confianza (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032926,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como falsedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032927,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros delitos contra el patrimonio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032928,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo a transportista (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032929,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como responsabilidad de servidores públicos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032930,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como falsedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032931,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como responsabilidad de servidores públicos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032932,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como fraude (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032933,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como delitos contra el medio ambiente y equilibrio ecológico (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032934,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como falsificación (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032935,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como despojo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032936,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como evasión de presos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032937,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo a institución bancaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032938,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como abuso de confianza (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032939,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como extorsión (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032940,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos que atentan contra la libertad personal (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032941,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos que atentan contra la libertad y la seguridad sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032942,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como feminicidio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032943,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032944,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como despojo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032945,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros delitos contra la sociedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032946,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros delitos que atentan contra la libertad personal (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032947,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como hostigamiento sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032948,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo a transportista (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032949,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como daño a la propiedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
