Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1895,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032932,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como fraude (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032933,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como delitos contra el medio ambiente y equilibrio ecológico (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032934,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como falsificación (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032935,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como despojo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032936,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como evasión de presos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032937,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo a institución bancaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032938,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como abuso de confianza (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032939,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como extorsión (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032940,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos que atentan contra la libertad personal (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032941,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos que atentan contra la libertad y la seguridad sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032942,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como feminicidio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032943,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032944,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como despojo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032945,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros delitos contra la sociedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032946,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros delitos que atentan contra la libertad personal (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032947,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como hostigamiento sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032948,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo a transportista (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032949,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como daño a la propiedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032950,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como corrupción de menores (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032951,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como allanamiento de morada (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032952,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como otros delitos contra la familia (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032953,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como secuestro (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032954,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como secuestro exprés (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032955,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo a institución bancaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032956,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo a institución bancaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032957,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como otros delitos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032958,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros delitos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032959,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como daño a la propiedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032960,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo de maquinaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032961,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como delitos contra el medio ambiente y equilibrio ecológico (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032962,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo en transporte público colectivo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032963,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como responsabilidad de servidores públicos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032964,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo a negocio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032965,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como feminicidio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032966,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como otros delitos contra la familia (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032967,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como incumplimiento de obligaciones de asistencia familiar (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032968,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como homicidio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032969,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como abuso sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032970,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como delitos electorales (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032971,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como extorsión (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032972,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo a transportista (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032973,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo de ganado (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032974,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como incesto (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032975,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como daño a la propiedad (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032976,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como responsabilidad de servidores públicos (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032977,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como otros delitos que atentan contra la libertad y la seguridad sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032978,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como otros delitos que atentan contra la vida y la integridad corporal (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032979,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como fraude (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032980,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como violencia familiar (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032981,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como secuestro exprés (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032982,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como extorsión (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032983,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como violencia de género en todas sus modalidades distinta a la violencia familiar (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032984,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como robo de autopartes (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032985,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como amenazas (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032986,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como delitos no especificados (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032987,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como secuestro (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032988,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como violencia familiar (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032989,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo a negocio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032990,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como otros delitos contra el patrimonio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032991,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como feminicidio (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032992,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como robo a transeúnte en espacio abierto al público (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032993,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como abuso de confianza (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032994,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como violación equiparada (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032995,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como otros delitos contra la familia (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032996,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo en transporte público individual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032997,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como secuestro (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032998,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo en transporte público colectivo (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200032999,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como secuestro exprés (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033000,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como rapto (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033001,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como aborto (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033002,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como allanamiento de morada (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033003,Delitos consumados registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como abuso sexual (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033004,Delitos consumados registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como delitos electorales (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033005,Delitos en grado de tentativa registrados en las causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año como tráfico de menores (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033006,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como delitos no especificados (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033007,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como lesiones (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033008,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como robo de maquinaria (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033009,Delitos en grado de tentativa registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como delitos contra el medio ambiente y equilibrio ecológico (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033010,Delitos consumados registrados en las causas penales concluidas por los órganos jurisdiccionales estatales en materia penal como rapto (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200033011,Delitos en grado de tentativa registrados en las causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal como allanamiento de morada (fuero común) (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Delitos
