Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1895,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031697,Presuntos delitos en grado de tentativa registrados como otros delitos que atentan contra la vida y la integridad corporal en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031698,Presuntos delitos en grado de tentativa registrados como robo de autopartes en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031699,Presuntos delitos en grado de tentativa registrados como secuestro en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031700,Presuntos delitos en grado de tentativa registrados como incumplimiento de obligaciones de asistencia familiar  en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031701,Presuntos delitos en grado de tentativa registrados como narcomenudeo en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031702,Presuntos delitos en grado de tentativa registrados como secuestro exprés en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031703,Conductas antisociales en grado de tentativa asociadas a robo en transporte público individual registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031704,Conductas antisociales en grado de tentativa asociadas a delitos electorales registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031705,Conductas antisociales en grado de tentativa asociadas a robo en transporte público colectivo registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031706,Conductas antisociales en grado de tentativa asociadas a daño a la propiedad registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031707,Presuntos delitos en grado de tentativa registrados como robo en transporte público individual en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031708,Conductas antisociales en grado de tentativa asociadas a violación simple registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031709,Conductas antisociales en grado de tentativa asociadas a corrupción de menores registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031710,Presuntos delitos en grado de tentativa registrados como violación equiparada en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031711,Conductas antisociales consumadas asociadas a robo de autopartes registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031712,Presuntos delitos en grado de tentativa registrados como violación simple en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031713,Presuntos delitos en grado de tentativa registrados como delitos contra el medio ambiente y equilibrio ecológico  en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031714,Conductas antisociales consumadas asociadas a incumplimiento de obligaciones de asistencia familiar registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031715,Conductas antisociales en grado de tentativa asociadas a incumplimiento de obligaciones de asistencia familiar registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031716,Conductas antisociales en grado de tentativa asociadas a robo a transeúnte en espacio abierto al público registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031717,Conductas antisociales en grado de tentativa asociadas a violación equiparada registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031718,Conductas antisociales en grado de tentativa asociadas a amenazas registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031719,Presuntos delitos en grado de tentativa registrados como robo a transeúnte en vía pública en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031720,Presuntos delitos en grado de tentativa registrados como otros delitos contra la familia en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031721,Presuntos delitos en grado de tentativa registrados como hostigamiento sexual en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031722,Presuntos delitos en grado de tentativa registrados en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031723,Conductas antisociales en grado de tentativa asociadas a violencia familiar registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031724,Conductas antisociales en grado de tentativa asociadas a incumplimiento de obligaciones de asistencia familiar registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031725,Presuntos delitos en grado de tentativa registrados como feminicidio en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031726,Presuntos delitos en grado de tentativa registrados como tráfico de menores en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031727,Presuntos delitos consumados registrados como acoso sexual en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031728,Conductas antisociales en grado de tentativa asociadas a corrupción de menores registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031729,Presuntos delitos consumados registrados como violencia de género en todas sus modalidades distinta a la violencia familiar en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031730,Presuntos delitos en grado de tentativa registrados como hostigamiento sexual en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031731,Presuntos delitos en grado de tentativa registrados como otros tipos de robos en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031732,Presuntos delitos en grado de tentativa registrados como rapto en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031733,Conductas antisociales en grado de tentativa asociadas a amenazas registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031734,Presuntos delitos en grado de tentativa registrados como robo a institución bancaria en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031735,Conductas antisociales en grado de tentativa asociadas a robo a transportista registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031736,Presuntos delitos consumados registrados como hostigamiento sexual en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031737,Conductas antisociales en grado de tentativa asociadas a violencia familiar registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031738,Conductas antisociales en grado de tentativa asociadas a daño a la propiedad registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031739,Presuntos delitos en grado de tentativa registrados como robo a transeúnte en vía pública en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031740,Conductas antisociales en grado de tentativa asociadas a abuso sexual registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031741,Presuntos delitos en grado de tentativa registrados como fraude en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031742,Presuntos delitos en grado de tentativa registrados como falsificación en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031743,Conductas antisociales en grado de tentativa asociadas a robo de autopartes registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031744,Presuntos delitos en grado de tentativa registrados como despojo en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031745,Presuntos delitos consumados registrados como responsabilidad de servidores públicos  en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031746,Conductas antisociales en grado de tentativa asociadas a robo de vehículo registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031747,Presuntos delitos en grado de tentativa registrados como robo a negocio en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031748,Conductas antisociales en grado de tentativa asociadas a otros delitos que atentan contra la libertad personal registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031749,Conductas antisociales en grado de tentativa asociadas a tráfico de menores registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031750,Conductas antisociales en grado de tentativa registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031751,Conductas antisociales en grado de tentativa asociadas a acoso sexual registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031752,Conductas antisociales consumadas asociadas a delitos electorales registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031753,Presuntos delitos en grado de tentativa registrados como robo a negocio en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031754,Conductas antisociales en grado de tentativa registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031755,Conductas antisociales en grado de tentativa asociadas a robo de vehículo registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031756,Presuntos delitos en grado de tentativa registrados como delitos electorales en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031757,Presuntos delitos en grado de tentativa registrados como despojo en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031758,Presuntos delitos en grado de tentativa registrados como delitos contra el medio ambiente y equilibrio ecológico  en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031759,Conductas antisociales en grado de tentativa asociadas a evasión de presos registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031760,Conductas antisociales en grado de tentativa asociadas a abuso de confianza registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031761,Presuntos delitos en grado de tentativa registrados como otros delitos que atentan contra la libertad personal en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031762,Presuntos delitos en grado de tentativa registrados como violencia familiar en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031763,Conductas antisociales en grado de tentativa asociadas a responsabilidad de servidores públicos registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031764,Conductas antisociales en grado de tentativa asociadas a robo en transporte público individual registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031765,Presuntos delitos en grado de tentativa registrados como robo de maquinaria en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031766,Conductas antisociales en grado de tentativa asociadas a violación equiparada registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031767,Conductas antisociales en grado de tentativa asociadas a trata de personas registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031768,Conductas antisociales en grado de tentativa asociadas a violación equiparada registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031769,Conductas antisociales consumadas asociadas a feminicidio registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031770,Conductas antisociales consumadas asociadas a rapto registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031771,Presuntos delitos en grado de tentativa registrados como falsificación en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031772,Presuntos delitos consumados registrados como feminicidio en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031773,Conductas antisociales consumadas asociadas a falsedad registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
